	amendment_author	amendment_number	amendment_purpose	amendment_type	bill_congress	bill_number	bill_title	bill_type	category	chamber	congress	date	nomination_number	nomination_title	number	question	record_modified	requires	result	result_text	session	source_url	subject	type	updated_at	vote_id	bias	ideology
68					113.0	1062.0		hr	passage	h	113	2013-05-17T13:30:00-04:00			160	On Passage: H R 1062 To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll160.xml	To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders	On Passage of the Bill	2014-06-18T11:21:58-04:00	h160-113.2013	1.8058448088290662	2.3328867042706247
69					113.0	258.0		hr	passage-suspension	h	113	2013-05-20T18:57:00-04:00			161	On Motion to Suspend the Rules and Pass: H R 258 Stolen Valor Act		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll161.xml	Stolen Valor Act	On Motion to Suspend the Rules and Pass	2014-06-18T11:21:58-04:00	h161-113.2013	4.147454236712367	-0.08949861538496695
70					113.0	1073.0		hr	passage-suspension	h	113	2013-05-20T19:05:00-04:00			162	On Motion to Suspend the Rules and Pass: H R 1073 Nuclear Terrorism Conventions Implementation and Safety of Maritime Navigation Act		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll162.xml	Nuclear Terrorism Conventions Implementation and Safety of Maritime Navigation Act	On Motion to Suspend the Rules and Pass	2014-06-18T11:21:58-04:00	h162-113.2013	4.155016743428361	-0.08802228273004825
72					113.0	1412.0		hr	passage-suspension	h	113	2013-05-21T14:58:00-04:00			164	On Motion to Suspend the Rules and Pass, as Amended: H R 1412 Improving Job Opportunities for Veterans Act		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll164.xml	Improving Job Opportunities for Veterans Act	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:21:58-04:00	h164-113.2013	4.679084556027903	0.006461099965383568
73					113.0	324.0		hr	passage-suspension	h	113	2013-05-21T15:06:00-04:00			165	On Motion to Suspend the Rules and Pass, as Amended: H R 324 To grant the Congressional Gold Medal, collectively, to the First Special Service Force, in recognition of its superior service during World War II		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll165.xml	To grant the Congressional Gold Medal, collectively, to the First Special Service Force, in recognition of its superior service during World War II	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:21:58-04:00	h165-113.2013	4.667280821164079	0.012378427130463493
74					113.0	1344.0		hr	passage-suspension	h	113	2013-05-21T15:13:00-04:00			166	On Motion to Suspend the Rules and Pass, as Amended: H R 1344 Helping Heroes Fly Act		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll166.xml	Helping Heroes Fly Act	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:21:58-04:00	h166-113.2013	4.661349633015548	0.016449882459729875
75					113.0	228.0		hres	procedural	h	113	2013-05-22T14:00:00-04:00			167	On Ordering the Previous Question: H RES 228 Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll167.xml	Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes	On Ordering the Previous Question	2014-06-18T11:21:58-04:00	h167-113.2013	-0.20849334449051585	3.1396999128907477
76					113.0	228.0		hres	passage	h	113	2013-05-22T14:13:00-04:00			168	On Agreeing to the Resolution: H RES 228 Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll168.xml	Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes	On the Resolution	2014-06-18T11:21:58-04:00	h168-113.2013	1.0055707070585906	2.4958227472469803
77	Weber of Texas Amendment No. 1	1.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T17:57:00-04:00			169	On Agreeing to the Amendment: Amendment 1 to H R 3		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll169.xml		On the Amendment	2014-06-18T11:21:57-04:00	h169-113.2013	1.977716514086125	2.0280895758814377
78	Broun of Georgia Part C Amdt. No. 4 to Frelinghuysen of New Jersey Amdt.	6.0		h-bill	113.0	152.0		hr	amendment	h	113	2013-01-15T18:43:00-05:00			17	On Agreeing to the Amendment: Amendment 6 to H R 152		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll017.xml		On the Amendment	2014-06-18T11:22:23-04:00	h17-113.2013	-1.3835788064541947	1.6310627448152475
79	Waxman of California Amendment No. 2	2.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:02:00-04:00			170	On Agreeing to the Amendment: Amendment 2 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll170.xml		On the Amendment	2014-06-18T11:21:57-04:00	h170-113.2013	-2.142821431630154	-1.4660598243460041
80	Johnson of Georgia Amendment No. 3	3.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:07:00-04:00			171	On Agreeing to the Amendment: Amendment 3 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll171.xml		On the Amendment	2014-06-18T11:21:57-04:00	h171-113.2013	-1.0232988501735878	-1.674253107474711
81	Connolly of Virginia Amendment No. 4	4.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:11:00-04:00			172	On Agreeing to the Amendment: Amendment 4 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll172.xml		On the Amendment	2014-06-18T11:21:57-04:00	h172-113.2013	-1.3274167482912231	-1.9677674247604862
82	Rahall of West Virginia Amendment No. 5	5.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:15:00-04:00			173	On Agreeing to the Amendment: Amendment 5 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll173.xml		On the Amendment	2014-06-18T11:21:57-04:00	h173-113.2013	-1.6943754587285025	-2.3256663089350322
83	Esty of Connecticut Amendment No. 6	6.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:19:00-04:00			174	On Agreeing to the Amendment: Amendment 6 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll174.xml		On the Amendment	2014-06-18T11:21:57-04:00	h174-113.2013	-0.9648675901890006	-2.02165966825733
84	Jackson Lee of Texas Amendment No. 7	7.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:23:00-04:00			175	On Agreeing to the Amendment: Amendment 7 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll175.xml		On the Amendment	2014-06-18T11:21:57-04:00	h175-113.2013	-1.2585141456914801	-2.383118251220818
85	Chu of California Amendment No. 8	8.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:27:00-04:00			176	On Agreeing to the Amendment: Amendment 8 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll176.xml		On the Amendment	2014-06-18T11:21:57-04:00	h176-113.2013	-0.6972121635355855	-2.0551723065685645
86	Holt of New Jersey Amendment No. 10	10.0		h-bill	113.0	3.0		hr	amendment	h	113	2013-05-22T18:32:00-04:00			177	On Agreeing to the Amendment: Amendment 10 to H R 3		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll177.xml		On the Amendment	2014-06-18T11:21:57-04:00	h177-113.2013	-1.2492517839999722	-1.2374762849974805
87					113.0	3.0		hr	recommit	h	113	2013-05-22T18:50:00-04:00			178	On Motion to Recommit with Instructions: H R 3 To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll178.xml	To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes	On the Motion to Recommit	2014-06-18T11:21:57-04:00	h178-113.2013	0.4897283832691895	-3.197383410539742
88					113.0	3.0		hr	passage	h	113	2013-05-22T18:59:00-04:00			179	On Passage: H R 3 To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll179.xml	To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes	On Passage of the Bill	2014-06-18T11:21:57-04:00	h179-113.2013	1.6033550768783578	2.0799420093336054
89	Duncan of South Carolina Part C Amdt. No. 5 to Frelinghuysen of New Jersey Amdt.	7.0		h-bill	113.0	152.0		hr	amendment	h	113	2013-01-15T18:47:00-05:00			18	On Agreeing to the Amendment: Amendment 7 to H R 152		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll018.xml		On the Amendment	2014-06-18T11:22:22-04:00	h18-113.2013	-1.8037400429629487	1.8211852253651661
90					113.0	232.0		hres	procedural	h	113	2013-05-23T10:46:00-04:00			180	On Ordering the Previous Question: H RES 232 Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll180.xml	Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes	On Ordering the Previous Question	2014-06-18T11:21:57-04:00	h180-113.2013	-0.5158601047254591	3.1938598402590106
91					113.0	232.0		hres	passage	h	113	2013-05-23T10:58:00-04:00			181	On Agreeing to the Resolution: H RES 232 Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll181.xml	Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes	On the Resolution	2014-06-18T11:21:56-04:00	h181-113.2013	-0.5069966765694717	3.1705453796313816
92					113.0	1911.0		hr	recommit	h	113	2013-05-23T12:30:00-04:00			182	On Motion to Recommit with Instructions: H R 1911 Smarter Solutions for Students Act		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll182.xml	Smarter Solutions for Students Act	On the Motion to Recommit	2014-06-18T11:21:56-04:00	h182-113.2013	0.255905250114868	-2.9626719974490445
93					113.0	1911.0		hr	passage	h	113	2013-05-23T12:39:00-04:00			183	On Passage: H R 1911 Smarter Solutions for Students Act		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll183.xml	Smarter Solutions for Students Act	On Passage of the Bill	2014-06-18T11:21:56-04:00	h183-113.2013	-0.39911483384246976	1.6412526505558858
94					113.0	1206.0		hr	passage-suspension	h	113	2013-06-03T18:54:00-04:00			184	On Motion to Suspend the Rules and Pass: H R 1206 Permanent Electronic Duck Stamp Act of 2013		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll184.xml	Permanent Electronic Duck Stamp Act of 2013	On Motion to Suspend the Rules and Pass	2014-06-18T11:21:56-04:00	h184-113.2013	4.6272904548408285	0.036485845563455084
95					113.0	622.0		s	passage-suspension	h	113	2013-06-03T19:02:00-04:00			185	On Motion to Suspend the Rules and Pass: S 622 Animal Drug and Animal Generic Drug User Fee Reauthorization Act of 2013		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll185.xml	Animal Drug and Animal Generic Drug User Fee Reauthorization Act of 2013	On Motion to Suspend the Rules and Pass	2014-06-18T11:21:56-04:00	h185-113.2013	4.012730207929137	0.5662147211293774
96					113.0	243.0		hres	procedural	h	113	2013-06-04T14:30:00-04:00			186	On Ordering the Previous Question: H RES 243 Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll186.xml	Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014	On Ordering the Previous Question	2014-06-18T11:21:56-04:00	h186-113.2013	-0.46152830275629525	3.2121387697695343
97					113.0	243.0		hres	passage	h	113	2013-06-04T14:37:00-04:00			187	On Agreeing to the Resolution: H RES 243 Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll187.xml	Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014	On the Resolution	2014-06-18T11:21:56-04:00	h187-113.2013	-0.7027839702173446	3.156908995138978
98	First Broun of Georgia Amendment	1.0		h-bill	113.0	2216.0		hr	amendment	h	113	2013-06-04T19:17:00-04:00			188	On Agreeing to the Amendment: Amendment 1 to H R 2216		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll188.xml		On the Amendment	2014-06-18T11:21:56-04:00	h188-113.2013	-1.36227378035572	0.7728674283919177
99	Amodei of Nevada Amendment	6.0		h-bill	113.0	2216.0		hr	amendment	h	113	2013-06-04T19:23:00-04:00			189	On Agreeing to the Amendment: Amendment 6 to H R 2216		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll189.xml		On the Amendment	2014-06-18T11:21:56-04:00	h189-113.2013	0.35651303585458827	0.35957205959290955
100	Fleming of Louisiana Part C Amdt. No. 9, as Modified to Frelinghuysen of New Jersey Amdt.	11.0		h-bill	113.0	152.0		hr	amendment	h	113	2013-01-15T18:51:00-05:00			19	On Agreeing to the Amendment: Amendment 11 to H R 152		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll019.xml		On the Amendment	2014-06-18T11:22:22-04:00	h19-113.2013	-1.059939174553737	1.8035038772133274
101	Moran of Virginia Amendment	8.0		h-bill	113.0	2216.0		hr	amendment	h	113	2013-06-04T19:28:00-04:00			190	On Agreeing to the Amendment: Amendment 8 to H R 2216		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll190.xml		On the Amendment	2014-06-18T11:21:56-04:00	h190-113.2013	-1.6394841262362103	-1.826967291335093
102	King of Iowa Amendment	20.0		h-bill	113.0	2216.0		hr	amendment	h	113	2013-06-04T19:33:00-04:00			191	On Agreeing to the Amendment: Amendment 20 to H R 2216		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll191.xml		On the Amendment	2014-06-18T11:21:56-04:00	h191-113.2013	-2.204501437339626	1.788857675861432
103					113.0	2216.0		hr	recommit	h	113	2013-06-04T19:55:00-04:00			192	On Motion to Recommit with Instructions: H R 2216 Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2014, and for other purposes		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll192.xml	Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2014, and for other purposes	On the Motion to Recommit	2014-06-18T11:21:55-04:00	h192-113.2013	0.7973264697734478	-2.8683715964623744
